,filename,fold,target,category,esc10,src_file,take,broadclass,b_idx
337,1-81001-A-30.wav,1,30,door_wood_knock,False,81001,A,Natural_soundscapes_&_water_sounds,1
338,1-81001-B-30.wav,1,30,door_wood_knock,False,81001,B,Animals,0
339,1-81001-B-30.wav,1,30,door_wood_knock,False,81001,B,Animals,0
340,1-81001-B-30.wav,1,30,door_wood_knock,False,81001,B,Natural_soundscapes_&_water_sounds,1
341,1-82817-A-30.wav,1,30,door_wood_knock,False,82817,A,Animals,0
342,1-82817-A-30.wav,1,30,door_wood_knock,False,82817,A,Animals,0
343,1-82817-A-30.wav,1,30,door_wood_knock,False,82817,A,Natural_soundscapes_&_water_sounds,1
344,2-114254-A-30.wav,2,30,door_wood_knock,False,114254,A,Animals,0
345,2-114254-A-30.wav,2,30,door_wood_knock,False,114254,A,Animals,0
346,2-114254-A-30.wav,2,30,door_wood_knock,False,114254,A,Natural_soundscapes_&_water_sounds,1
347,2-118624-A-30.wav,2,30,door_wood_knock,False,118624,A,Animals,0
348,2-118624-A-30.wav,2,30,door_wood_knock,False,118624,A,Animals,0
349,2-118624-A-30.wav,2,30,door_wood_knock,False,118624,A,Natural_soundscapes_&_water_sounds,1
350,2-118625-A-30.wav,2,30,door_wood_knock,False,118625,A,Animals,0
351,2-118625-A-30.wav,2,30,door_wood_knock,False,118625,A,Animals,0
352,2-118625-A-30.wav,2,30,door_wood_knock,False,118625,A,Natural_soundscapes_&_water_sounds,1
353,2-120218-A-30.wav,2,30,door_wood_knock,False,120218,A,Animals,0
354,2-120218-A-30.wav,2,30,door_wood_knock,False,120218,A,Animals,0
355,2-120218-A-30.wav,2,30,door_wood_knock,False,120218,A,Natural_soundscapes_&_water_sounds,1
356,2-120218-B-30.wav,2,30,door_wood_knock,False,120218,B,Animals,0
357,2-120218-B-30.wav,2,30,door_wood_knock,False,120218,B,Animals,0
358,2-120218-B-30.wav,2,30,door_wood_knock,False,120218,B,Natural_soundscapes_&_water_sounds,1
359,2-133889-A-30.wav,2,30,door_wood_knock,False,133889,A,Animals,0
360,2-133889-A-30.wav,2,30,door_wood_knock,False,133889,A,Animals,0
361,2-133889-A-30.wav,2,30,door_wood_knock,False,133889,A,Natural_soundscapes_&_water_sounds,1
362,2-134915-A-30.wav,2,30,door_wood_knock,False,134915,A,Animals,0
363,2-134915-A-30.wav,2,30,door_wood_knock,False,134915,A,Animals,0
364,2-134915-A-30.wav,2,30,door_wood_knock,False,134915,A,Natural_soundscapes_&_water_sounds,1
365,2-140841-A-30.wav,2,30,door_wood_knock,False,140841,A,Animals,0
366,2-140841-A-30.wav,2,30,door_wood_knock,False,140841,A,Animals,0
367,2-140841-A-30.wav,2,30,door_wood_knock,False,140841,A,Natural_soundscapes_&_water_sounds,1
368,3-144510-A-30.wav,3,30,door_wood_knock,False,144510,A,Animals,0
369,3-144510-A-30.wav,3,30,door_wood_knock,False,144510,A,Animals,0
370,3-144510-A-30.wav,3,30,door_wood_knock,False,144510,A,Natural_soundscapes_&_water_sounds,1
371,3-151089-A-30.wav,3,30,door_wood_knock,False,151089,A,Animals,0
372,3-151089-A-30.wav,3,30,door_wood_knock,False,151089,A,Animals,0
373,3-151089-A-30.wav,3,30,door_wood_knock,False,151089,A,Natural_soundscapes_&_water_sounds,1
374,3-152594-A-30.wav,3,30,door_wood_knock,False,152594,A,Animals,0
375,3-152594-A-30.wav,3,30,door_wood_knock,False,152594,A,Animals,0
376,3-152594-A-30.wav,3,30,door_wood_knock,False,152594,A,Natural_soundscapes_&_water_sounds,1
377,3-154378-A-30.wav,3,30,door_wood_knock,False,154378,A,Animals,0
378,3-154378-A-30.wav,3,30,door_wood_knock,False,154378,A,Animals,0
379,3-154378-A-30.wav,3,30,door_wood_knock,False,154378,A,Natural_soundscapes_&_water_sounds,1
380,3-170574-A-30.wav,3,30,door_wood_knock,False,170574,A,Animals,0
381,3-170574-A-30.wav,3,30,door_wood_knock,False,170574,A,Animals,0
382,3-170574-A-30.wav,3,30,door_wood_knock,False,170574,A,Natural_soundscapes_&_water_sounds,1
383,3-180147-A-30.wav,3,30,door_wood_knock,False,180147,A,Animals,0
384,3-180147-A-30.wav,3,30,door_wood_knock,False,180147,A,Animals,0
385,3-180147-A-30.wav,3,30,door_wood_knock,False,180147,A,Natural_soundscapes_&_water_sounds,1
386,3-182023-A-30.wav,3,30,door_wood_knock,False,182023,A,Animals,0
387,3-182023-A-30.wav,3,30,door_wood_knock,False,182023,A,Animals,0
388,3-182023-A-30.wav,3,30,door_wood_knock,False,182023,A,Natural_soundscapes_&_water_sounds,1
389,3-182025-A-30.wav,3,30,door_wood_knock,False,182025,A,Animals,0
390,3-182025-A-30.wav,3,30,door_wood_knock,False,182025,A,Animals,0
391,3-182025-A-30.wav,3,30,door_wood_knock,False,182025,A,Natural_soundscapes_&_water_sounds,1
392,4-182034-A-30.wav,4,30,door_wood_knock,False,182034,A,Animals,0
393,4-182034-A-30.wav,4,30,door_wood_knock,False,182034,A,Animals,0
394,4-182034-A-30.wav,4,30,door_wood_knock,False,182034,A,Natural_soundscapes_&_water_sounds,1
395,4-182039-A-30.wav,4,30,door_wood_knock,False,182039,A,Animals,0
396,4-182039-A-30.wav,4,30,door_wood_knock,False,182039,A,Animals,0
397,4-182039-A-30.wav,4,30,door_wood_knock,False,182039,A,Natural_soundscapes_&_water_sounds,1
398,4-182041-A-30.wav,4,30,door_wood_knock,False,182041,A,Animals,0
399,4-182041-A-30.wav,4,30,door_wood_knock,False,182041,A,Animals,0
400,4-182041-A-30.wav,4,30,door_wood_knock,False,182041,A,Natural_soundscapes_&_water_sounds,1
401,4-186518-A-30.wav,4,30,door_wood_knock,False,186518,A,Animals,0
402,4-186518-A-30.wav,4,30,door_wood_knock,False,186518,A,Animals,0
403,4-186518-A-30.wav,4,30,door_wood_knock,False,186518,A,Natural_soundscapes_&_water_sounds,1
404,4-187284-A-30.wav,4,30,door_wood_knock,False,187284,A,Animals,0
405,4-187284-A-30.wav,4,30,door_wood_knock,False,187284,A,Animals,0
406,4-187284-A-30.wav,4,30,door_wood_knock,False,187284,A,Natural_soundscapes_&_water_sounds,1
407,4-188878-A-30.wav,4,30,door_wood_knock,False,188878,A,Animals,0
408,4-188878-A-30.wav,4,30,door_wood_knock,False,188878,A,Animals,0
409,4-188878-A-30.wav,4,30,door_wood_knock,False,188878,A,Natural_soundscapes_&_water_sounds,1
410,4-211502-A-30.wav,4,30,door_wood_knock,False,211502,A,Animals,0
411,4-211502-A-30.wav,4,30,door_wood_knock,False,211502,A,Animals,0
412,4-211502-A-30.wav,4,30,door_wood_knock,False,211502,A,Natural_soundscapes_&_water_sounds,1
413,4-261068-A-30.wav,4,30,door_wood_knock,False,261068,A,Animals,0
414,4-261068-A-30.wav,4,30,door_wood_knock,False,261068,A,Animals,0
415,4-261068-A-30.wav,4,30,door_wood_knock,False,261068,A,Natural_soundscapes_&_water_sounds,1
416,5-218980-A-30.wav,5,30,door_wood_knock,False,218980,A,Animals,0
417,5-218980-A-30.wav,5,30,door_wood_knock,False,218980,A,Animals,0
418,5-218980-A-30.wav,5,30,door_wood_knock,False,218980,A,Natural_soundscapes_&_water_sounds,1
419,5-218981-A-30.wav,5,30,door_wood_knock,False,218981,A,Animals,0
420,5-218981-A-30.wav,5,30,door_wood_knock,False,218981,A,Animals,0
421,5-218981-A-30.wav,5,30,door_wood_knock,False,218981,A,Natural_soundscapes_&_water_sounds,1
422,5-235644-A-30.wav,5,30,door_wood_knock,False,235644,A,Animals,0
423,5-235644-A-30.wav,5,30,door_wood_knock,False,235644,A,Animals,0
424,5-235644-A-30.wav,5,30,door_wood_knock,False,235644,A,Natural_soundscapes_&_water_sounds,1
425,5-250026-A-30.wav,5,30,door_wood_knock,False,250026,A,Animals,0
426,5-250026-A-30.wav,5,30,door_wood_knock,False,250026,A,Animals,0
427,5-250026-A-30.wav,5,30,door_wood_knock,False,250026,A,Natural_soundscapes_&_water_sounds,1
428,5-250026-B-30.wav,5,30,door_wood_knock,False,250026,B,Animals,0
429,5-250026-B-30.wav,5,30,door_wood_knock,False,250026,B,Animals,0
430,5-250026-B-30.wav,5,30,door_wood_knock,False,250026,B,Natural_soundscapes_&_water_sounds,1
431,5-251426-A-30.wav,5,30,door_wood_knock,False,251426,A,Animals,0
432,5-251426-A-30.wav,5,30,door_wood_knock,False,251426,A,Animals,0
433,5-251426-A-30.wav,5,30,door_wood_knock,False,251426,A,Natural_soundscapes_&_water_sounds,1
434,5-251426-B-30.wav,5,30,door_wood_knock,False,251426,B,Animals,0
435,5-251426-B-30.wav,5,30,door_wood_knock,False,251426,B,Animals,0
436,5-251426-B-30.wav,5,30,door_wood_knock,False,251426,B,Natural_soundscapes_&_water_sounds,1
437,5-256512-A-30.wav,5,30,door_wood_knock,False,256512,A,Animals,0
438,5-256512-A-30.wav,5,30,door_wood_knock,False,256512,A,Animals,0
439,5-256512-A-30.wav,5,30,door_wood_knock,False,256512,A,Natural_soundscapes_&_water_sounds,1
440,1-101404-A-34.wav,1,34,can_opening,False,101404,A,Animals,0
441,1-41615-A-34.wav,1,34,can_opening,False,41615,A,Animals,0
442,1-43764-A-34.wav,1,34,can_opening,False,43764,A,Animals,0
443,1-58846-A-34.wav,1,34,can_opening,False,58846,A,Animals,0
444,1-60676-A-34.wav,1,34,can_opening,False,60676,A,Animals,0
445,1-68670-A-34.wav,1,34,can_opening,False,68670,A,Animals,0
446,1-68734-A-34.wav,1,34,can_opening,False,68734,A,Animals,0
447,1-69165-A-34.wav,1,34,can_opening,False,69165,A,Animals,0
448,2-130245-A-34.wav,2,34,can_opening,False,130245,A,Animals,0
449,2-144031-A-34.wav,2,34,can_opening,False,144031,A,Animals,0
450,2-81112-A-34.wav,2,34,can_opening,False,81112,A,Animals,0
451,2-81190-A-34.wav,2,34,can_opening,False,81190,A,Animals,0
452,2-83667-A-34.wav,2,34,can_opening,False,83667,A,Animals,0
453,2-83688-A-34.wav,2,34,can_opening,False,83688,A,Animals,0
454,2-85471-A-34.wav,2,34,can_opening,False,85471,A,Animals,0
455,2-87282-A-34.wav,2,34,can_opening,False,87282,A,Animals,0
456,3-147342-A-34.wav,3,34,can_opening,False,147342,A,Animals,0
457,3-147343-A-34.wav,3,34,can_opening,False,147343,A,Animals,0
458,3-148932-A-34.wav,3,34,can_opening,False,148932,A,Animals,0
459,3-155659-A-34.wav,3,34,can_opening,False,155659,A,Animals,0
460,3-166546-A-34.wav,3,34,can_opening,False,166546,A,Animals,0
461,3-166546-B-34.wav,3,34,can_opening,False,166546,B,Animals,0
462,3-170002-A-34.wav,3,34,can_opening,False,170002,A,Animals,0
463,3-171937-A-34.wav,3,34,can_opening,False,171937,A,Animals,0
464,4-175025-A-34.wav,4,34,can_opening,False,175025,A,Animals,0
465,4-179836-A-34.wav,4,34,can_opening,False,179836,A,Animals,0
466,4-187384-A-34.wav,4,34,can_opening,False,187384,A,Animals,0
467,4-188003-A-34.wav,4,34,can_opening,False,188003,A,Animals,0
468,4-212728-A-34.wav,4,34,can_opening,False,212728,A,Animals,0
469,4-215635-A-34.wav,4,34,can_opening,False,215635,A,Animals,0
470,4-216349-A-34.wav,4,34,can_opening,False,216349,A,Animals,0
471,4-264453-A-34.wav,4,34,can_opening,False,264453,A,Animals,0
472,5-221878-A-34.wav,5,34,can_opening,False,221878,A,Animals,0
473,5-236299-A-34.wav,5,34,can_opening,False,236299,A,Animals,0
474,5-237795-A-34.wav,5,34,can_opening,False,237795,A,Animals,0
475,5-244327-A-34.wav,5,34,can_opening,False,244327,A,Animals,0
476,5-244933-A-34.wav,5,34,can_opening,False,244933,A,Animals,0
477,5-250753-A-34.wav,5,34,can_opening,False,250753,A,Animals,0
478,5-252248-A-34.wav,5,34,can_opening,False,252248,A,Animals,0
479,5-260011-A-34.wav,5,34,can_opening,False,260011,A,Animals,0
480,1-103298-A-9.wav,1,9,crow,False,103298,A,Animals,0
481,1-39835-A-9.wav,1,9,crow,False,39835,A,Animals,0
482,1-39835-B-9.wav,1,9,crow,False,39835,B,Animals,0
483,1-56233-A-9.wav,1,9,crow,False,56233,A,Animals,0
484,1-56234-A-9.wav,1,9,crow,False,56234,A,Animals,0
485,1-75162-A-9.wav,1,9,crow,False,75162,A,Animals,0
486,1-96950-A-9.wav,1,9,crow,False,96950,A,Animals,0
487,1-96950-B-9.wav,1,9,crow,False,96950,B,Animals,0
488,2-108763-A-9.wav,2,9,crow,False,108763,A,Animals,0
489,2-108766-A-9.wav,2,9,crow,False,108766,A,Animals,0
490,2-108767-A-9.wav,2,9,crow,False,108767,A,Animals,0
491,2-108767-B-9.wav,2,9,crow,False,108767,B,Animals,0
492,2-108767-C-9.wav,2,9,crow,False,108767,C,Animals,0
493,2-109231-A-9.wav,2,9,crow,False,109231,A,Animals,0
494,2-109231-B-9.wav,2,9,crow,False,109231,B,Animals,0
495,2-109231-C-9.wav,2,9,crow,False,109231,C,Animals,0
496,3-112397-A-9.wav,3,9,crow,False,112397,A,Animals,0
497,3-117293-A-9.wav,3,9,crow,False,117293,A,Animals,0
498,3-121348-A-9.wav,3,9,crow,False,121348,A,Animals,0
499,3-124925-A-9.wav,3,9,crow,False,124925,A,Animals,0
500,3-127890-A-9.wav,3,9,crow,False,127890,A,Animals,0
501,3-127890-B-9.wav,3,9,crow,False,127890,B,Animals,0
502,3-127890-C-9.wav,3,9,crow,False,127890,C,Animals,0
503,3-129264-A-9.wav,3,9,crow,False,129264,A,Animals,0
504,4-136381-A-9.wav,4,9,crow,False,136381,A,Animals,0
505,4-138344-A-9.wav,4,9,crow,False,138344,A,Animals,0
506,4-145081-A-9.wav,4,9,crow,False,145081,A,Animals,0
507,4-156227-A-9.wav,4,9,crow,False,156227,A,Animals,0
508,4-159426-A-9.wav,4,9,crow,False,159426,A,Animals,0
509,4-173865-A-9.wav,4,9,crow,False,173865,A,Animals,0
510,4-173865-B-9.wav,4,9,crow,False,173865,B,Animals,0
511,4-188287-A-9.wav,4,9,crow,False,188287,A,Animals,0
512,5-213836-A-9.wav,5,9,crow,False,213836,A,Animals,0
513,5-213836-B-9.wav,5,9,crow,False,213836,B,Animals,0
514,5-213836-C-9.wav,5,9,crow,False,213836,C,Animals,0
515,5-213836-D-9.wav,5,9,crow,False,213836,D,Animals,0
516,5-214869-A-9.wav,5,9,crow,False,214869,A,Animals,0
517,5-222041-A-9.wav,5,9,crow,False,222041,A,Animals,0
518,5-242711-A-9.wav,5,9,crow,False,242711,A,Animals,0
519,5-261325-A-9.wav,5,9,crow,False,261325,A,Animals,0
520,1-104089-A-22.wav,1,22,clapping,False,104089,A,Natural_soundscapes_&_water_sounds,1
521,1-104089-A-22.wav,1,22,clapping,False,104089,A,Natural_soundscapes_&_water_sounds,1
522,1-104089-A-22.wav,1,22,clapping,False,104089,A,Natural_soundscapes_&_water_sounds,1
523,1-104089-A-22.wav,1,22,clapping,False,104089,A,Natural_soundscapes_&_water_sounds,1
524,1-104089-A-22.wav,1,22,clapping,False,104089,A,Human_non-speech_sounds,2
525,1-104089-A-22.wav,1,22,clapping,False,104089,A,Human_non-speech_sounds,2
526,1-104089-A-22.wav,1,22,clapping,False,104089,A,Human_non-speech_sounds,2
527,1-104089-B-22.wav,1,22,clapping,False,104089,B,Natural_soundscapes_&_water_sounds,1
528,1-104089-B-22.wav,1,22,clapping,False,104089,B,Natural_soundscapes_&_water_sounds,1
529,1-104089-B-22.wav,1,22,clapping,False,104089,B,Natural_soundscapes_&_water_sounds,1
530,1-104089-B-22.wav,1,22,clapping,False,104089,B,Natural_soundscapes_&_water_sounds,1
531,1-104089-B-22.wav,1,22,clapping,False,104089,B,Human_non-speech_sounds,2
532,1-104089-B-22.wav,1,22,clapping,False,104089,B,Human_non-speech_sounds,2
533,1-104089-B-22.wav,1,22,clapping,False,104089,B,Human_non-speech_sounds,2
534,1-105224-A-22.wav,1,22,clapping,False,105224,A,Natural_soundscapes_&_water_sounds,1
535,1-105224-A-22.wav,1,22,clapping,False,105224,A,Natural_soundscapes_&_water_sounds,1
536,1-105224-A-22.wav,1,22,clapping,False,105224,A,Natural_soundscapes_&_water_sounds,1
537,1-105224-A-22.wav,1,22,clapping,False,105224,A,Natural_soundscapes_&_water_sounds,1
538,1-105224-A-22.wav,1,22,clapping,False,105224,A,Human_non-speech_sounds,2
539,1-105224-A-22.wav,1,22,clapping,False,105224,A,Human_non-speech_sounds,2
540,1-105224-A-22.wav,1,22,clapping,False,105224,A,Human_non-speech_sounds,2
541,1-110537-A-22.wav,1,22,clapping,False,110537,A,Natural_soundscapes_&_water_sounds,1
542,1-110537-A-22.wav,1,22,clapping,False,110537,A,Natural_soundscapes_&_water_sounds,1
543,1-110537-A-22.wav,1,22,clapping,False,110537,A,Natural_soundscapes_&_water_sounds,1
544,1-110537-A-22.wav,1,22,clapping,False,110537,A,Natural_soundscapes_&_water_sounds,1
545,1-110537-A-22.wav,1,22,clapping,False,110537,A,Human_non-speech_sounds,2
546,1-110537-A-22.wav,1,22,clapping,False,110537,A,Human_non-speech_sounds,2
547,1-110537-A-22.wav,1,22,clapping,False,110537,A,Human_non-speech_sounds,2
548,1-115920-A-22.wav,1,22,clapping,False,115920,A,Natural_soundscapes_&_water_sounds,1
549,1-115920-A-22.wav,1,22,clapping,False,115920,A,Natural_soundscapes_&_water_sounds,1
550,1-115920-A-22.wav,1,22,clapping,False,115920,A,Natural_soundscapes_&_water_sounds,1
551,1-115920-A-22.wav,1,22,clapping,False,115920,A,Natural_soundscapes_&_water_sounds,1
552,1-115920-A-22.wav,1,22,clapping,False,115920,A,Human_non-speech_sounds,2
553,1-115920-A-22.wav,1,22,clapping,False,115920,A,Human_non-speech_sounds,2
554,1-115920-A-22.wav,1,22,clapping,False,115920,A,Human_non-speech_sounds,2
555,1-115920-B-22.wav,1,22,clapping,False,115920,B,Natural_soundscapes_&_water_sounds,1
556,1-115920-B-22.wav,1,22,clapping,False,115920,B,Natural_soundscapes_&_water_sounds,1
557,1-115920-B-22.wav,1,22,clapping,False,115920,B,Natural_soundscapes_&_water_sounds,1
558,1-115920-B-22.wav,1,22,clapping,False,115920,B,Natural_soundscapes_&_water_sounds,1
559,1-115920-B-22.wav,1,22,clapping,False,115920,B,Human_non-speech_sounds,2
560,1-115920-B-22.wav,1,22,clapping,False,115920,B,Human_non-speech_sounds,2
561,1-115920-B-22.wav,1,22,clapping,False,115920,B,Human_non-speech_sounds,2
562,1-115921-A-22.wav,1,22,clapping,False,115921,A,Natural_soundscapes_&_water_sounds,1
563,1-115921-A-22.wav,1,22,clapping,False,115921,A,Natural_soundscapes_&_water_sounds,1
564,1-115921-A-22.wav,1,22,clapping,False,115921,A,Natural_soundscapes_&_water_sounds,1
565,1-115921-A-22.wav,1,22,clapping,False,115921,A,Natural_soundscapes_&_water_sounds,1
566,1-115921-A-22.wav,1,22,clapping,False,115921,A,Human_non-speech_sounds,2
567,1-115921-A-22.wav,1,22,clapping,False,115921,A,Human_non-speech_sounds,2
568,1-115921-A-22.wav,1,22,clapping,False,115921,A,Human_non-speech_sounds,2
569,1-94036-A-22.wav,1,22,clapping,False,94036,A,Natural_soundscapes_&_water_sounds,1
570,1-94036-A-22.wav,1,22,clapping,False,94036,A,Natural_soundscapes_&_water_sounds,1
571,1-94036-A-22.wav,1,22,clapping,False,94036,A,Natural_soundscapes_&_water_sounds,1
572,1-94036-A-22.wav,1,22,clapping,False,94036,A,Natural_soundscapes_&_water_sounds,1
573,1-94036-A-22.wav,1,22,clapping,False,94036,A,Human_non-speech_sounds,2
574,1-94036-A-22.wav,1,22,clapping,False,94036,A,Human_non-speech_sounds,2
575,1-94036-A-22.wav,1,22,clapping,False,94036,A,Human_non-speech_sounds,2
576,2-25292-A-22.wav,2,22,clapping,False,25292,A,Natural_soundscapes_&_water_sounds,1
577,2-25292-A-22.wav,2,22,clapping,False,25292,A,Natural_soundscapes_&_water_sounds,1
578,2-25292-A-22.wav,2,22,clapping,False,25292,A,Natural_soundscapes_&_water_sounds,1
579,2-25292-A-22.wav,2,22,clapping,False,25292,A,Natural_soundscapes_&_water_sounds,1
580,2-25292-A-22.wav,2,22,clapping,False,25292,A,Human_non-speech_sounds,2
581,2-25292-A-22.wav,2,22,clapping,False,25292,A,Human_non-speech_sounds,2
582,2-25292-A-22.wav,2,22,clapping,False,25292,A,Human_non-speech_sounds,2
583,2-25293-A-22.wav,2,22,clapping,False,25293,A,Natural_soundscapes_&_water_sounds,1
584,2-25293-A-22.wav,2,22,clapping,False,25293,A,Natural_soundscapes_&_water_sounds,1
585,2-25293-A-22.wav,2,22,clapping,False,25293,A,Natural_soundscapes_&_water_sounds,1
586,2-25293-A-22.wav,2,22,clapping,False,25293,A,Natural_soundscapes_&_water_sounds,1
587,2-25293-A-22.wav,2,22,clapping,False,25293,A,Human_non-speech_sounds,2
588,2-25293-A-22.wav,2,22,clapping,False,25293,A,Human_non-speech_sounds,2
589,2-25293-A-22.wav,2,22,clapping,False,25293,A,Human_non-speech_sounds,2
590,2-57733-A-22.wav,2,22,clapping,False,57733,A,Natural_soundscapes_&_water_sounds,1
591,2-57733-A-22.wav,2,22,clapping,False,57733,A,Natural_soundscapes_&_water_sounds,1
592,2-57733-A-22.wav,2,22,clapping,False,57733,A,Natural_soundscapes_&_water_sounds,1
593,2-57733-A-22.wav,2,22,clapping,False,57733,A,Natural_soundscapes_&_water_sounds,1
594,2-57733-A-22.wav,2,22,clapping,False,57733,A,Human_non-speech_sounds,2
595,2-57733-A-22.wav,2,22,clapping,False,57733,A,Human_non-speech_sounds,2
596,2-57733-A-22.wav,2,22,clapping,False,57733,A,Human_non-speech_sounds,2
597,2-60900-A-22.wav,2,22,clapping,False,60900,A,Natural_soundscapes_&_water_sounds,1
598,2-60900-A-22.wav,2,22,clapping,False,60900,A,Natural_soundscapes_&_water_sounds,1
599,2-60900-A-22.wav,2,22,clapping,False,60900,A,Natural_soundscapes_&_water_sounds,1
600,2-60900-A-22.wav,2,22,clapping,False,60900,A,Natural_soundscapes_&_water_sounds,1
601,2-60900-A-22.wav,2,22,clapping,False,60900,A,Human_non-speech_sounds,2
602,2-60900-A-22.wav,2,22,clapping,False,60900,A,Human_non-speech_sounds,2
603,2-60900-A-22.wav,2,22,clapping,False,60900,A,Human_non-speech_sounds,2
604,2-76408-A-22.wav,2,22,clapping,False,76408,A,Natural_soundscapes_&_water_sounds,1
605,2-76408-A-22.wav,2,22,clapping,False,76408,A,Natural_soundscapes_&_water_sounds,1
606,2-76408-A-22.wav,2,22,clapping,False,76408,A,Natural_soundscapes_&_water_sounds,1
607,2-76408-A-22.wav,2,22,clapping,False,76408,A,Natural_soundscapes_&_water_sounds,1
608,2-76408-A-22.wav,2,22,clapping,False,76408,A,Human_non-speech_sounds,2
609,2-76408-A-22.wav,2,22,clapping,False,76408,A,Human_non-speech_sounds,2
610,2-76408-A-22.wav,2,22,clapping,False,76408,A,Human_non-speech_sounds,2
611,2-76408-B-22.wav,2,22,clapping,False,76408,B,Natural_soundscapes_&_water_sounds,1
612,2-76408-B-22.wav,2,22,clapping,False,76408,B,Natural_soundscapes_&_water_sounds,1
613,2-76408-B-22.wav,2,22,clapping,False,76408,B,Natural_soundscapes_&_water_sounds,1
614,2-76408-B-22.wav,2,22,clapping,False,76408,B,Natural_soundscapes_&_water_sounds,1
615,2-76408-B-22.wav,2,22,clapping,False,76408,B,Human_non-speech_sounds,2
616,2-76408-B-22.wav,2,22,clapping,False,76408,B,Human_non-speech_sounds,2
617,2-76408-B-22.wav,2,22,clapping,False,76408,B,Human_non-speech_sounds,2
618,2-76408-C-22.wav,2,22,clapping,False,76408,C,Natural_soundscapes_&_water_sounds,1
619,2-76408-C-22.wav,2,22,clapping,False,76408,C,Natural_soundscapes_&_water_sounds,1
620,2-76408-C-22.wav,2,22,clapping,False,76408,C,Natural_soundscapes_&_water_sounds,1
621,2-76408-C-22.wav,2,22,clapping,False,76408,C,Natural_soundscapes_&_water_sounds,1
622,2-76408-C-22.wav,2,22,clapping,False,76408,C,Human_non-speech_sounds,2
623,2-76408-C-22.wav,2,22,clapping,False,76408,C,Human_non-speech_sounds,2
624,2-76408-C-22.wav,2,22,clapping,False,76408,C,Human_non-speech_sounds,2
625,2-76408-D-22.wav,2,22,clapping,False,76408,D,Natural_soundscapes_&_water_sounds,1
626,2-76408-D-22.wav,2,22,clapping,False,76408,D,Natural_soundscapes_&_water_sounds,1
627,2-76408-D-22.wav,2,22,clapping,False,76408,D,Natural_soundscapes_&_water_sounds,1
628,2-76408-D-22.wav,2,22,clapping,False,76408,D,Natural_soundscapes_&_water_sounds,1
629,2-76408-D-22.wav,2,22,clapping,False,76408,D,Human_non-speech_sounds,2
630,2-76408-D-22.wav,2,22,clapping,False,76408,D,Human_non-speech_sounds,2
631,2-76408-D-22.wav,2,22,clapping,False,76408,D,Human_non-speech_sounds,2
632,3-130330-A-22.wav,3,22,clapping,False,130330,A,Natural_soundscapes_&_water_sounds,1
633,3-130330-A-22.wav,3,22,clapping,False,130330,A,Natural_soundscapes_&_water_sounds,1
634,3-130330-A-22.wav,3,22,clapping,False,130330,A,Natural_soundscapes_&_water_sounds,1
635,3-130330-A-22.wav,3,22,clapping,False,130330,A,Natural_soundscapes_&_water_sounds,1
636,3-130330-A-22.wav,3,22,clapping,False,130330,A,Human_non-speech_sounds,2
637,3-130330-A-22.wav,3,22,clapping,False,130330,A,Human_non-speech_sounds,2
638,3-130330-A-22.wav,3,22,clapping,False,130330,A,Human_non-speech_sounds,2
639,3-138114-A-22.wav,3,22,clapping,False,138114,A,Natural_soundscapes_&_water_sounds,1
640,3-138114-A-22.wav,3,22,clapping,False,138114,A,Natural_soundscapes_&_water_sounds,1
641,3-138114-A-22.wav,3,22,clapping,False,138114,A,Natural_soundscapes_&_water_sounds,1
642,3-138114-A-22.wav,3,22,clapping,False,138114,A,Natural_soundscapes_&_water_sounds,1
643,3-138114-A-22.wav,3,22,clapping,False,138114,A,Human_non-speech_sounds,2
644,3-138114-A-22.wav,3,22,clapping,False,138114,A,Human_non-speech_sounds,2
645,3-138114-A-22.wav,3,22,clapping,False,138114,A,Human_non-speech_sounds,2
646,3-149465-A-22.wav,3,22,clapping,False,149465,A,Natural_soundscapes_&_water_sounds,1
647,3-149465-A-22.wav,3,22,clapping,False,149465,A,Natural_soundscapes_&_water_sounds,1
648,3-149465-A-22.wav,3,22,clapping,False,149465,A,Natural_soundscapes_&_water_sounds,1
649,3-149465-A-22.wav,3,22,clapping,False,149465,A,Natural_soundscapes_&_water_sounds,1
650,3-149465-A-22.wav,3,22,clapping,False,149465,A,Human_non-speech_sounds,2
651,3-149465-A-22.wav,3,22,clapping,False,149465,A,Human_non-speech_sounds,2
652,3-149465-A-22.wav,3,22,clapping,False,149465,A,Human_non-speech_sounds,2
653,3-177082-A-22.wav,3,22,clapping,False,177082,A,Natural_soundscapes_&_water_sounds,1
654,3-177082-A-22.wav,3,22,clapping,False,177082,A,Natural_soundscapes_&_water_sounds,1
655,3-177082-A-22.wav,3,22,clapping,False,177082,A,Natural_soundscapes_&_water_sounds,1
656,3-177082-A-22.wav,3,22,clapping,False,177082,A,Natural_soundscapes_&_water_sounds,1
657,3-177082-A-22.wav,3,22,clapping,False,177082,A,Human_non-speech_sounds,2
658,3-177082-A-22.wav,3,22,clapping,False,177082,A,Human_non-speech_sounds,2
659,3-177082-A-22.wav,3,22,clapping,False,177082,A,Human_non-speech_sounds,2
660,3-177083-A-22.wav,3,22,clapping,False,177083,A,Natural_soundscapes_&_water_sounds,1
661,3-177083-A-22.wav,3,22,clapping,False,177083,A,Natural_soundscapes_&_water_sounds,1
662,3-177083-A-22.wav,3,22,clapping,False,177083,A,Natural_soundscapes_&_water_sounds,1
